subjectGroup,button1,button2,train_test,dist,F0_step,VOT_step,response,id,word_identified,voiced_voiceless,place,F0_level,response_num
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,2,24,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,2,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,2,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,tail,dale,1,canonical,9,5,2,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,1,24,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,1,25,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,1,5,1,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,1,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,2,25,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,2,25,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,2,25,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,2,25,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,2,25,dale,voiced,alveolar,high,0
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,2,25,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,1,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,1,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,2,25,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,25,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,2,25,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,2,25,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,1,25,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,1,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,2,25,dale,voiced,alveolar,high,0
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,1,25,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,25,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,1,25,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,1,25,dale,voiced,alveolar,high,0
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,1,25,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,1,25,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,1,25,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,1,25,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,25,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,25,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,2,25,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,25,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,1,25,dale,voiced,alveolar,high,0
5,dale,tail,1,canonical,9,5,2,25,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,25,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,2,25,dale,voiced,alveolar,high,0
1,gale,kale,1,canonical,1,5,1,26,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,2,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,1,5,2,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,2,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,1,5,2,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,1,5,2,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,1,5,2,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,1,5,2,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,2,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,2,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,1,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,9,5,2,26,gale,voiced,velar,high,0
1,kale,gale,1,canonical,1,5,2,26,gale,voiced,velar,low,0
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,1,26,gale,voiced,velar,high,0
1,gale,kale,1,canonical,1,5,1,26,gale,voiced,velar,low,0
1,kale,gale,1,canonical,9,5,2,26,gale,voiced,velar,high,0
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,2,26,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,2,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,26,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,26,gale,voiced,velar,high,0
1,gale,kale,1,canonical,1,5,1,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,2,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,2,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,26,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,9,5,2,26,gale,voiced,velar,high,0
1,kale,gale,1,canonical,9,5,1,26,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,2,26,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,26,gale,voiced,velar,high,0
4,pail,bale,1,reversed,1,5,2,27,bale,voiced,bilabial,low,0
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,9,5,2,27,bale,voiced,bilabial,high,0
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,pail,bale,1,reversed,9,5,1,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,pail,bale,1,reversed,1,5,1,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,9,5,2,27,pail,voiceless,bilabial,high,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
4,bale,pail,1,reversed,1,5,2,27,pail,voiceless,bilabial,low,1
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,28,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,2,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,2,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,2,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,2,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,2,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,28,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,28,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,2,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,28,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,2,28,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,2,28,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,28,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,28,tail,voiceless,alveolar,high,1
